,MSE,PSNR,SSIM
BraTS-GLI-00553-001,0.010400976985692978,19.82925796508789,0.7035548686981201
BraTS-GLI-00560-000,0.015931807458400726,17.97734832763672,0.7008504271507263
BraTS-GLI-00560-001,0.0051742601208388805,22.86151695251465,0.8301905989646912
BraTS-GLI-00573-000,0.00046029099030420184,33.36967086791992,0.9982178807258606
BraTS-GLI-00585-000,0.0028932709246873856,25.386106491088867,0.8836454153060913
BraTS-GLI-00592-000,0.008475616574287415,20.718284606933594,0.7597852349281311
BraTS-GLI-00595-000,0.011793934740126133,19.283411026000977,0.7268320918083191
BraTS-GLI-00603-000,0.016556844115257263,17.810222625732422,0.6296960115432739
BraTS-GLI-00644-000,0.006337673868983984,21.98069953918457,0.8584879636764526
BraTS-GLI-00647-000,0.009969052858650684,20.013460159301758,0.8661795854568481
BraTS-GLI-00647-001,0.0052250646986067295,22.819082260131836,0.9158270955085754
BraTS-GLI-00662-000,0.010552763938903809,19.76633644104004,0.7470471262931824
BraTS-GLI-00671-000,0.018989378586411476,17.21489143371582,0.6886491179466248
BraTS-GLI-00681-000,0.0020353675354272127,26.913570404052734,0.94903963804245
BraTS-GLI-00699-000,0.009931225329637527,20.029972076416016,0.6273847818374634
BraTS-GLI-00699-001,0.0039557660929858685,24.027692794799805,0.8403347730636597
BraTS-GLI-00702-000,0.014040486887097359,18.52617645263672,0.7086507081985474
BraTS-GLI-00702-001,0.0015226525720208883,28.17399024963379,0.8654317855834961
BraTS-GLI-00712-000,0.011918540112674236,19.237770080566406,0.7438871264457703
BraTS-GLI-00712-001,0.006916958838701248,21.600847244262695,0.8343444466590881
BraTS-GLI-00719-000,0.004055185243487358,23.919893264770508,0.9714688062667847
BraTS-GLI-00719-001,0.0033048302866518497,24.80850601196289,0.7970287203788757
BraTS-GLI-00721-000,0.013007200323045254,18.85816192626953,0.6886013150215149
BraTS-GLI-00721-001,0.0028272720519453287,25.4863224029541,0.9283169507980347
BraTS-GLI-00749-000,0.005872022360563278,22.312122344970703,0.8262489438056946
BraTS-GLI-00762-000,0.009933246299624443,20.02908706665039,0.7663841247558594
BraTS-GLI-00762-001,0.009735696017742157,20.116329193115234,0.7612011432647705
BraTS-GLI-00769-000,0.001967010786756873,27.061931610107422,0.9950106143951416
BraTS-GLI-00779-000,0.011279506608843803,19.47709846496582,0.8048190474510193
BraTS-GLI-00779-001,0.00369814969599247,24.320154190063477,0.9830554127693176
BraTS-GLI-00821-000,0.0054435329511761665,22.641189575195312,0.7925273180007935
BraTS-GLI-00822-000,0.008464396931231022,20.72403907775879,0.874786913394928
BraTS-GLI-00825-000,0.0033934577368199825,24.693574905395508,0.8822786808013916
BraTS-GLI-00826-000,0.00501629151403904,22.996171951293945,0.9247162342071533
BraTS-GLI-00829-000,0.0034266826696693897,24.651260375976562,0.8535504937171936
BraTS-GLI-00833-000,0.009376432746648788,20.279621124267578,0.852676510810852
BraTS-GLI-00997-000,0.012202110141515732,19.135650634765625,0.751689612865448
BraTS-GLI-01006-000,0.012028951197862625,19.197721481323242,0.6887887120246887
BraTS-GLI-01667-000,0.0004896993632428348,33.100704193115234,0.9810217618942261
BraTS-GLI-01668-000,0.0017040319507941604,27.685222625732422,0.8889824151992798
BraTS-GLI-01669-000,0.0024047810584306717,26.18924331665039,0.876206636428833
BraTS-GLI-01670-000,0.003619817551225424,24.413131713867188,0.8491097092628479
BraTS-GLI-01671-000,0.011369009502232075,19.442771911621094,0.8429849743843079
BraTS-GLI-01672-000,0.00311674945987761,25.06298065185547,0.862479567527771
BraTS-GLI-01673-000,0.0025542567018419504,25.927352905273438,0.9145327806472778
BraTS-GLI-01674-000,0.0019401084864512086,27.12173843383789,0.9176977276802063
BraTS-GLI-01675-000,0.0048084803856909275,23.179920196533203,0.878063976764679
BraTS-GLI-01676-000,0.004635043442249298,23.339460372924805,0.7988777160644531
BraTS-GLI-01677-000,0.0028326581232249737,25.478057861328125,0.9105991125106812
BraTS-GLI-01678-000,0.00590570829808712,22.28727912902832,0.8934494853019714
BraTS-GLI-01679-000,0.0059733036905527115,22.23785400390625,0.8648735880851746
BraTS-GLI-01680-000,0.0061427452601492405,22.11637306213379,0.887820303440094
BraTS-GLI-01681-000,0.005158865358680487,22.87445831298828,0.9194039702415466
BraTS-GLI-01682-000,0.005497841164469719,22.59807586669922,0.910300612449646
BraTS-GLI-01683-000,0.005534656345844269,22.569091796875,0.8108871579170227
BraTS-GLI-01684-000,0.011624103412032127,19.346405029296875,0.7295823693275452
BraTS-GLI-01685-000,0.012439187616109848,19.052078247070312,0.745411217212677
BraTS-GLI-01686-000,0.009475426748394966,20.234010696411133,0.7767685055732727
BraTS-GLI-01687-000,0.008515401743352413,20.697946548461914,0.7035164833068848
BraTS-GLI-01688-000,0.007744695525616407,21.109956741333008,0.7607952952384949
BraTS-GLI-01689-000,0.00544891320168972,22.636899948120117,0.975100576877594
BraTS-GLI-01690-000,0.00369073823094368,24.328866958618164,0.9252327680587769
BraTS-GLI-01691-000,0.002270725090056658,26.438352584838867,0.9915651082992554
BraTS-GLI-01692-000,0.004784255288541317,23.201854705810547,0.7244457602500916
BraTS-GLI-01693-000,0.003453182289376855,24.6178035736084,0.8694236874580383
BraTS-GLI-01694-000,0.018285110592842102,17.3790225982666,0.7092666029930115
BraTS-GLI-01695-000,0.007746249437332153,21.109085083007812,0.9033910036087036
BraTS-GLI-01696-000,0.004362774081528187,23.602371215820312,0.9269961714744568
BraTS-GLI-01697-000,0.002230960875749588,26.515079498291016,0.905106782913208
BraTS-GLI-01698-000,0.006390545051544905,21.94462013244629,0.7877568006515503
BraTS-GLI-01699-000,0.0034245457500219345,24.653968811035156,0.9345158338546753
BraTS-GLI-01700-000,0.0009743209811858833,30.112977981567383,0.9800779223442078
BraTS-GLI-01701-000,0.003525136737152934,24.528240203857422,0.9781261086463928
BraTS-GLI-01702-000,0.002546533942222595,25.94050407409668,0.9775115847587585
BraTS-GLI-01703-000,0.004221456125378609,23.745376586914062,0.7827187776565552
BraTS-GLI-01704-000,0.0025237631052732468,25.97951316833496,0.858465313911438
BraTS-GLI-01705-000,0.008271967992186546,20.823909759521484,0.9073534607887268
BraTS-GLI-01706-000,0.010293012484908104,19.874574661254883,0.7184520363807678
BraTS-GLI-01707-000,0.0030011527705937624,25.22711753845215,0.8236978650093079
BraTS-GLI-01708-000,0.003026086138561368,25.191184997558594,0.8210054636001587
BraTS-GLI-01709-000,0.004643880762159824,23.331188201904297,0.8697621822357178
BraTS-GLI-01710-000,0.009076147340238094,20.420984268188477,0.7924562096595764
BraTS-GLI-01711-000,0.0007115349872037768,31.478036880493164,0.9983689785003662
BraTS-GLI-01712-000,0.009289850480854511,20.31991195678711,0.7452579736709595
BraTS-GLI-01713-000,0.005301787983626127,22.755775451660156,0.7884458899497986
BraTS-GLI-01714-000,0.0035744437482208014,24.467914581298828,0.8020943403244019
BraTS-GLI-01715-000,0.004141288343816996,23.828643798828125,0.9008287787437439
BraTS-GLI-01716-000,0.008185657672584057,20.869462966918945,0.8494458794593811
BraTS-GLI-01717-000,0.00021389433823060244,36.69800567626953,0.999031126499176
BraTS-GLI-01718-000,0.0005145089235156775,32.886070251464844,0.9979692697525024
BraTS-GLI-01719-000,0.0017794632585719228,27.497108459472656,0.9722135663032532
BraTS-GLI-01720-000,0.0013640159741044044,28.651803970336914,0.9903961420059204
BraTS-GLI-01721-000,0.0007984653930179775,30.97743797302246,0.9984428286552429
BraTS-GLI-01722-000,0.007923084311187267,21.01105499267578,0.7751343250274658
BraTS-GLI-01723-000,0.002690275199711323,25.7020320892334,0.9829199314117432
BraTS-GLI-01724-000,0.008847519755363464,20.531784057617188,0.8559633493423462
BraTS-GLI-01725-000,0.004178101662546396,23.79020881652832,0.938113808631897
BraTS-GLI-01726-000,0.0011047099251300097,29.567516326904297,0.9981623291969299
BraTS-GLI-01727-000,0.006394007243216038,21.9422664642334,0.8000079393386841
BraTS-GLI-01728-000,0.004058451391756535,23.91639518737793,0.8041365742683411
BraTS-GLI-01729-000,0.0054624322801828384,22.62613868713379,0.8431945443153381
BraTS-GLI-01730-000,0.007899010553956032,21.02427101135254,0.740973711013794
BraTS-GLI-01731-000,0.0002878991072066128,35.407596588134766,0.9950886964797974
BraTS-GLI-01732-000,0.00909710954874754,20.410964965820312,0.7683489322662354
BraTS-GLI-01733-000,0.0024953666143119335,26.028654098510742,0.8872138857841492
BraTS-GLI-01734-000,0.009021034464240074,20.44743537902832,0.8259130716323853
BraTS-GLI-01735-000,0.007003284525126219,21.546981811523438,0.710688591003418
BraTS-GLI-01736-000,0.0007685309974476695,31.14338493347168,0.9969167113304138
BraTS-GLI-01737-000,0.007134866900742054,21.466140747070312,0.8732064366340637
BraTS-GLI-01738-000,0.00044337971485219896,33.53224182128906,0.99838787317276
BraTS-GLI-01739-000,0.007406138814985752,21.304080963134766,0.9127130508422852
BraTS-GLI-01740-000,0.008625569753348827,20.642120361328125,0.8468531370162964
BraTS-GLI-01741-000,0.0034381060395389795,24.63680648803711,0.9880580306053162
BraTS-GLI-01742-000,0.0020356522873044014,26.912961959838867,0.9400739073753357
BraTS-GLI-01743-000,0.015380322933197021,18.13034439086914,0.6538090705871582
BraTS-GLI-01744-000,0.002473514061421156,26.06685447692871,0.8406751751899719
BraTS-GLI-01745-000,0.005850131623446941,22.32834243774414,0.7952308058738708
BraTS-GLI-01746-000,0.01853770762681961,17.319438934326172,0.8324831128120422
BraTS-GLI-01747-000,0.0010165499988943338,29.9287109375,0.9925229549407959
BraTS-GLI-01748-000,0.0020257518626749516,26.93413543701172,0.9720079898834229
BraTS-GLI-01749-000,0.0015019052661955357,28.23357391357422,0.8595473170280457
BraTS-GLI-01750-000,0.0016818717122077942,27.742069244384766,0.9272876381874084
BraTS-GLI-01751-000,0.0019101436482742429,27.18933868408203,0.9774819016456604
BraTS-GLI-01752-000,0.0022667821031063795,26.44590187072754,0.9156880378723145
BraTS-GLI-01753-000,0.006039068568497896,22.19029998779297,0.8004356622695923
BraTS-GLI-01754-000,0.0024833667557686567,26.049589157104492,0.9830076098442078
BraTS-GLI-01755-000,0.0035280983429402113,24.524593353271484,0.8668995499610901
BraTS-GLI-01756-000,0.0071000452153384686,21.487388610839844,0.7662047147750854
BraTS-GLI-01757-000,0.0004059278580825776,33.91551208496094,0.9965360164642334
BraTS-GLI-01758-000,0.010176317766308784,19.92409324645996,0.777286171913147
BraTS-GLI-01759-000,0.0045545268803834915,23.415565490722656,0.8414267897605896
BraTS-GLI-01760-000,0.008713222108781338,20.59821128845215,0.7896465063095093
BraTS-GLI-01761-000,0.001753518357872963,27.560894012451172,0.9533728957176208
BraTS-GLI-01762-000,0.009231424890458584,20.347312927246094,0.8255813717842102
BraTS-GLI-01763-000,0.005323654972016811,22.737899780273438,0.7706819772720337
BraTS-GLI-01764-000,0.004424573853611946,23.541284561157227,0.8914068937301636
BraTS-GLI-01765-000,0.005883381236344576,22.303728103637695,0.9365033507347107
BraTS-GLI-01766-000,0.007486078888177872,21.25745391845703,0.7929901480674744
BraTS-GLI-01767-000,0.007330125197768211,21.348886489868164,0.7691606879234314
BraTS-GLI-01768-000,0.007058744318783283,21.512723922729492,0.7247628569602966
BraTS-GLI-01769-000,0.0098145492374897,20.081295013427734,0.7376512289047241
BraTS-GLI-01770-000,0.006462257355451584,21.896156311035156,0.8539007306098938
BraTS-GLI-01771-000,0.007468462456017733,21.26768684387207,0.8742237091064453
BraTS-GLI-01772-000,0.0037213359028100967,24.293010711669922,0.9477002620697021
BraTS-GLI-01773-000,0.006144845858216286,22.11488914489746,0.8969759941101074
BraTS-GLI-01774-000,0.0027048687916249037,25.678537368774414,0.9138576984405518
BraTS-GLI-01775-000,0.0010282208677381277,29.879135131835938,0.9292701482772827
BraTS-GLI-01776-000,0.003335036337375641,24.768993377685547,0.8362962603569031
BraTS-GLI-01789-000,0.006195475813001394,22.079252243041992,0.91132652759552
BraTS-GLI-01790-000,0.010980753228068352,19.593679428100586,0.7381214499473572
mean,0.0060551625047331956,23.489892767988927,0.8510601202102557
std,0.004088728684841442,3.916177447767585,0.09467368819695622
25quantile,0.0028629645239561796,20.708115577697754,0.7785175442695618
median,0.0054435329511761665,22.641189575195312,0.8539007306098938
75quantile,0.008495509158819914,25.432082176208496,0.9249745011329651
