,MSE,PSNR,SSIM
BraTS-GLI-00721-001,0.0026094401255249977,25.834524154663086,0.9314780235290527
BraTS-GLI-00749-000,0.005715391132980585,22.429540634155273,0.8300839066505432
BraTS-GLI-00762-000,0.010040266439318657,19.982545852661133,0.7675803899765015
BraTS-GLI-00762-001,0.009501527063548565,20.222064971923828,0.7640429735183716
BraTS-GLI-00769-000,0.0014958902029320598,28.251001358032227,0.996143639087677
BraTS-GLI-00779-000,0.010957451537251472,19.6029052734375,0.8063928484916687
BraTS-GLI-00779-001,0.0031085587106645107,25.07440948486328,0.986189067363739
BraTS-GLI-00821-000,0.004897178150713444,23.100540161132812,0.7966614961624146
BraTS-GLI-00822-000,0.009147042408585548,20.387191772460938,0.8720313310623169
BraTS-GLI-00825-000,0.002595561323687434,25.857685089111328,0.8937700986862183
BraTS-GLI-00826-000,0.004342786967754364,23.622314453125,0.9353398084640503
BraTS-GLI-00829-000,0.0032166901510208845,24.925907135009766,0.8570427298545837
BraTS-GLI-00833-000,0.008891341276466846,20.510326385498047,0.8577205538749695
BraTS-GLI-00997-000,0.012050721794366837,19.189868927001953,0.7543562650680542
BraTS-GLI-01006-000,0.012086881324648857,19.176856994628906,0.6890935897827148
BraTS-GLI-01667-000,0.0003943038173019886,34.041690826416016,0.9823180437088013
BraTS-GLI-01668-000,0.0015538061270490289,28.086029052734375,0.892096996307373
BraTS-GLI-01669-000,0.0022274311631917953,26.521955490112305,0.8775136470794678
BraTS-GLI-01670-000,0.0038139414973556995,24.186260223388672,0.8459773659706116
BraTS-GLI-01671-000,0.012283310294151306,19.106843948364258,0.8405431509017944
BraTS-GLI-01672-000,0.0030053392983973026,25.2210636138916,0.8653311729431152
BraTS-GLI-01673-000,0.0026393316220492125,25.785058975219727,0.9152019619941711
BraTS-GLI-01674-000,0.0019170319428667426,27.173704147338867,0.9200652241706848
BraTS-GLI-01675-000,0.0046441382728517056,23.330947875976562,0.8823986053466797
BraTS-GLI-01676-000,0.004534461535513401,23.434741973876953,0.8033111691474915
BraTS-GLI-01677-000,0.002503200899809599,26.01504135131836,0.9121565222740173
BraTS-GLI-01678-000,0.0056211319752037525,22.50176239013672,0.8936969637870789
BraTS-GLI-01679-000,0.005935401655733585,22.2654972076416,0.8648375868797302
BraTS-GLI-01680-000,0.005865668412297964,22.316823959350586,0.8997511863708496
BraTS-GLI-01681-000,0.004853702615946531,23.139266967773438,0.9214435815811157
BraTS-GLI-01682-000,0.005222948733717203,22.82084083557129,0.9125174880027771
BraTS-GLI-01683-000,0.005458965431898832,22.628894805908203,0.8123810291290283
BraTS-GLI-01684-000,0.011340528726577759,19.45366668701172,0.7319027781486511
BraTS-GLI-01685-000,0.012344490736722946,19.085268020629883,0.7498366832733154
BraTS-GLI-01686-000,0.009534894488751888,20.20684051513672,0.7779405117034912
BraTS-GLI-01687-000,0.008455696515738964,20.728504180908203,0.704122006893158
BraTS-GLI-01688-000,0.007764401845633984,21.098918914794922,0.7600790858268738
BraTS-GLI-01689-000,0.004118021577596664,23.853113174438477,0.9802319407463074
BraTS-GLI-01690-000,0.0030646456871181726,25.13619613647461,0.9307222962379456
BraTS-GLI-01691-000,0.0017094267532229424,27.671493530273438,0.9929009079933167
BraTS-GLI-01692-000,0.004568333737552166,23.402420043945312,0.7226825952529907
BraTS-GLI-01693-000,0.0034925248473882675,24.568603515625,0.8705196976661682
BraTS-GLI-01694-000,0.01836516708135605,17.360050201416016,0.7117927074432373
BraTS-GLI-01695-000,0.0066232807002961636,21.78926658630371,0.9115126132965088
BraTS-GLI-01696-000,0.0038620284758508205,24.131845474243164,0.9311849474906921
BraTS-GLI-01697-000,0.00213211914524436,26.711885452270508,0.907584547996521
BraTS-GLI-01698-000,0.006564219482243061,21.828166961669922,0.788354218006134
BraTS-GLI-01699-000,0.00294425874017179,25.310237884521484,0.9368425011634827
BraTS-GLI-01700-000,0.0009422044386155903,30.258548736572266,0.9807113409042358
BraTS-GLI-01701-000,0.003364232601597905,24.731138229370117,0.980156421661377
BraTS-GLI-01702-000,0.001949682249687612,27.100360870361328,0.9823473691940308
BraTS-GLI-01703-000,0.003911388106644154,24.076688766479492,0.7854180335998535
BraTS-GLI-01704-000,0.002484335796907544,26.047895431518555,0.8592496514320374
BraTS-GLI-01705-000,0.007683520670980215,21.144397735595703,0.9104737639427185
BraTS-GLI-01706-000,0.010524042882025242,19.778173446655273,0.7134933471679688
BraTS-GLI-01707-000,0.003009265987202525,25.21539306640625,0.823725700378418
BraTS-GLI-01708-000,0.0029955848585814238,25.23518180847168,0.8206343650817871
BraTS-GLI-01709-000,0.0045685130171477795,23.402250289916992,0.871001124382019
BraTS-GLI-01710-000,0.008714217692613602,20.597715377807617,0.7960458397865295
BraTS-GLI-01711-000,0.0007036188617348671,31.526622772216797,0.9984006881713867
BraTS-GLI-01712-000,0.008571550250053406,20.66940689086914,0.7524378895759583
BraTS-GLI-01713-000,0.005444749724119902,22.64021873474121,0.7857300043106079
BraTS-GLI-01714-000,0.0035014781169593334,24.557485580444336,0.8022727370262146
BraTS-GLI-01715-000,0.004194940906018019,23.77273941040039,0.8989545702934265
BraTS-GLI-01716-000,0.0081021748483181,20.913982391357422,0.8509036302566528
BraTS-GLI-01717-000,0.00021204215590842068,36.735774993896484,0.9990715980529785
BraTS-GLI-01718-000,0.0003718139778356999,34.2967414855957,0.9983206391334534
BraTS-GLI-01719-000,0.0014798081247135997,28.297945022583008,0.9747756123542786
BraTS-GLI-01720-000,0.001099010114558041,29.589981079101562,0.9921513795852661
BraTS-GLI-01721-000,0.00034046988002955914,34.6792106628418,0.999258279800415
BraTS-GLI-01722-000,0.007618249859660864,21.181447982788086,0.7865960001945496
BraTS-GLI-01723-000,0.0021101159509271383,26.756935119628906,0.9842713475227356
BraTS-GLI-01724-000,0.008577652275562286,20.66631507873535,0.8578864932060242
BraTS-GLI-01725-000,0.003402798203751445,24.681636810302734,0.9446871876716614
BraTS-GLI-01726-000,0.0009288088767789304,30.32073402404785,0.9983773827552795
BraTS-GLI-01727-000,0.006062099244445562,22.173768997192383,0.8040333986282349
BraTS-GLI-01728-000,0.004154888913035393,23.814403533935547,0.8030847907066345
BraTS-GLI-01729-000,0.004896150901913643,23.101451873779297,0.8456895351409912
BraTS-GLI-01730-000,0.007788451388478279,21.085487365722656,0.7430383563041687
BraTS-GLI-01731-000,0.0003055867273360491,35.14865493774414,0.9948992133140564
BraTS-GLI-01732-000,0.008406277745962143,20.75396156311035,0.774743914604187
BraTS-GLI-01733-000,0.0021294704638421535,26.717283248901367,0.8892879486083984
BraTS-GLI-01734-000,0.008789773099124432,20.56022071838379,0.8280391097068787
BraTS-GLI-01735-000,0.006931747309863567,21.591571807861328,0.7147279381752014
BraTS-GLI-01736-000,0.0005375944310799241,32.69544982910156,0.9975903630256653
BraTS-GLI-01737-000,0.007122689392417669,21.47355842590332,0.8752098679542542
BraTS-GLI-01738-000,0.00040532374987378716,33.92197799682617,0.9985313415527344
BraTS-GLI-01739-000,0.007364410907030106,21.3286190032959,0.9143893122673035
BraTS-GLI-01740-000,0.008601910434663296,20.654050827026367,0.8464192748069763
BraTS-GLI-01741-000,0.003534966614097357,24.516145706176758,0.987737238407135
BraTS-GLI-01742-000,0.002000823151320219,26.987911224365234,0.9388469457626343
BraTS-GLI-01743-000,0.01557626761496067,18.07536506652832,0.6552119851112366
BraTS-GLI-01744-000,0.0023418276105076075,26.30445098876953,0.8446649312973022
BraTS-GLI-01745-000,0.005419850815087557,22.660125732421875,0.7971892356872559
BraTS-GLI-01746-000,0.019367465749382973,17.129270553588867,0.8260807991027832
BraTS-GLI-01747-000,0.0009152099373750389,30.384790420532227,0.9932315349578857
BraTS-GLI-01748-000,0.001949306228198111,27.101198196411133,0.97021484375
BraTS-GLI-01749-000,0.0016434711869806051,27.842378616333008,0.8606810569763184
BraTS-GLI-01750-000,0.0014621892478317022,28.349964141845703,0.9311158657073975
BraTS-GLI-01751-000,0.0018221328500658274,27.394197463989258,0.9791515469551086
BraTS-GLI-01752-000,0.0018845783779397607,27.24785614013672,0.9220097064971924
BraTS-GLI-01753-000,0.005714147351682186,22.430484771728516,0.8044806718826294
BraTS-GLI-01754-000,0.0016332585364580154,27.869449615478516,0.9841732382774353
BraTS-GLI-01755-000,0.003386367578059435,24.70265769958496,0.8682210445404053
BraTS-GLI-01756-000,0.0071222176775336266,21.473846435546875,0.7660980820655823
BraTS-GLI-01757-000,0.00034613031311891973,34.607601165771484,0.9968128800392151
BraTS-GLI-01758-000,0.009850620292127132,20.06536293029785,0.7778427600860596
BraTS-GLI-01759-000,0.004629725124686956,23.34444808959961,0.8399707078933716
BraTS-GLI-01760-000,0.008511032909154892,20.700176239013672,0.7927150130271912
BraTS-GLI-01761-000,0.0016258329851552844,27.889238357543945,0.9548218846321106
BraTS-GLI-01762-000,0.008449483662843704,20.731698989868164,0.8329533338546753
BraTS-GLI-01763-000,0.005570120178163052,22.541353225708008,0.7682890892028809
BraTS-GLI-01764-000,0.004355117212980986,23.610000610351562,0.8941316604614258
BraTS-GLI-01765-000,0.005532143171876669,22.571063995361328,0.9400088787078857
BraTS-GLI-01766-000,0.007519921753555536,21.237865447998047,0.7926084995269775
BraTS-GLI-01767-000,0.007221737410873175,21.41358184814453,0.7699893712997437
BraTS-GLI-01768-000,0.007124497089534998,21.472457885742188,0.7243494987487793
BraTS-GLI-01769-000,0.00978688895702362,20.09355354309082,0.7364068031311035
BraTS-GLI-01770-000,0.006428146734833717,21.91914176940918,0.854925274848938
BraTS-GLI-01771-000,0.007383961230516434,21.31710433959961,0.8757078647613525
BraTS-GLI-01772-000,0.0035315770655870438,24.520313262939453,0.9499466419219971
BraTS-GLI-01773-000,0.006060815416276455,22.1746883392334,0.8993512392044067
BraTS-GLI-01774-000,0.0023591520730406046,26.272438049316406,0.9248403310775757
BraTS-GLI-01775-000,0.0008797231712378561,30.55653953552246,0.9316906929016113
BraTS-GLI-01776-000,0.0033406768925487995,24.761653900146484,0.8364496827125549
BraTS-GLI-01789-000,0.005784205626696348,22.377561569213867,0.9135287404060364
BraTS-GLI-01790-000,0.010550540871918201,19.76725196838379,0.7410769462585449
mean,0.005860415278744169,23.741153656075536,0.8532841673724727
std,0.004111609186000645,4.084078039993361,0.09413289930950311
25quantile,0.002624385873787105,20.760211944580078,0.7823164165019989
median,0.005222948733717203,22.82084083557129,0.8577205538749695
75quantile,0.008394197095185518,25.809791564941406,0.9309190809726715
