,MSE,PSNR,SSIM
BraTS-GLI-00200-000,0.005876203998923302,22.309030532836914,0.9548400640487671
BraTS-GLI-00208-000,0.009619457647204399,20.168495178222656,0.7581886649131775
BraTS-GLI-00213-000,0.007223861757665873,21.412303924560547,0.6466453075408936
BraTS-GLI-00229-000,0.0027476430404931307,25.610395431518555,0.9947834610939026
BraTS-GLI-00252-000,0.004981826059520245,23.026111602783203,0.8129824995994568
BraTS-GLI-00256-000,0.011536036618053913,19.379432678222656,0.7108057141304016
BraTS-GLI-00264-000,0.0018047817284241319,27.43575096130371,0.9847086668014526
BraTS-GLI-00287-000,0.012252136133611202,19.11787986755371,0.658165454864502
BraTS-GLI-00307-000,0.0011140181450173259,29.531076431274414,0.9286743998527527
BraTS-GLI-00323-000,0.0014450906310230494,28.40104866027832,0.9862879514694214
BraTS-GLI-00333-000,0.010092999786138535,19.959796905517578,0.7564162015914917
BraTS-GLI-00335-000,0.007653999142348766,21.161115646362305,0.7963535189628601
BraTS-GLI-00337-000,0.0130395432934165,18.847375869750977,0.7048221230506897
BraTS-GLI-00355-000,0.002814909676089883,25.505353927612305,0.9838922619819641
BraTS-GLI-00372-000,0.0032675904221832752,24.857723236083984,0.888944685459137
BraTS-GLI-00381-000,0.003049782942980528,25.157310485839844,0.9763423204421997
BraTS-GLI-00384-000,0.009456099011003971,20.242877960205078,0.6649576425552368
BraTS-GLI-00422-000,0.006214742548763752,22.065767288208008,0.7617732286453247
BraTS-GLI-00428-000,0.004074666649103165,23.899078369140625,0.8441217541694641
BraTS-GLI-00434-000,0.0021626839879900217,26.650068283081055,0.9404657483100891
BraTS-GLI-00438-000,0.009184914641082287,20.369247436523438,0.7826273441314697
BraTS-GLI-00447-000,0.016261475160717964,17.88840103149414,0.5975605845451355
BraTS-GLI-00450-000,0.006464784499257803,21.894458770751953,0.8685401082038879
BraTS-GLI-00458-000,0.009198082610964775,20.363025665283203,0.8353311419487
BraTS-GLI-00460-000,0.006250946782529354,22.04054069519043,0.7502313256263733
BraTS-GLI-00462-000,0.001560531323775649,28.06727409362793,0.9937353134155273
BraTS-GLI-00462-001,0.002202905248850584,26.570039749145508,0.982088029384613
BraTS-GLI-00463-000,0.012745695188641548,18.94636344909668,0.7594956755638123
BraTS-GLI-00467-000,0.020497631281614304,16.882963180541992,0.6998180150985718
BraTS-GLI-00467-001,0.007069138344377279,21.50633430480957,0.7995948195457458
BraTS-GLI-00474-000,0.009829271584749222,20.074785232543945,0.7835789322853088
BraTS-GLI-00474-001,0.0064426930621266365,21.909324645996094,0.848956823348999
BraTS-GLI-00489-000,0.012324631214141846,19.09225845336914,0.7882856130599976
BraTS-GLI-00492-000,0.010566371493041515,19.760740280151367,0.7943819165229797
BraTS-GLI-00503-000,0.014072857797145844,18.516176223754883,0.6947972178459167
BraTS-GLI-00503-001,0.006188460625708103,22.084171295166016,0.775216817855835
BraTS-GLI-00521-000,0.009976689703762531,20.010133743286133,0.8990809321403503
BraTS-GLI-00521-001,0.0004952889285050333,33.05141067504883,0.9499282836914062
BraTS-GLI-00535-000,0.004653557203710079,23.3221492767334,0.9685651063919067
BraTS-GLI-00535-001,0.015953058376908302,17.971561431884766,0.7419251799583435
BraTS-GLI-00553-000,0.007572281174361706,21.207731246948242,0.7936334609985352
BraTS-GLI-00553-001,0.011417238041758537,19.424388885498047,0.6774871349334717
BraTS-GLI-00560-000,0.020597197115421295,16.86191749572754,0.6682377457618713
BraTS-GLI-00560-001,0.006275614257901907,22.0234375,0.8158189058303833
BraTS-GLI-00573-000,0.0002759764902293682,35.591278076171875,0.9987024664878845
BraTS-GLI-00585-000,0.0032375927548855543,24.897777557373047,0.8641364574432373
BraTS-GLI-00592-000,0.009590043686330318,20.181793212890625,0.7453659176826477
BraTS-GLI-00595-000,0.012009406462311745,19.204784393310547,0.7214493751525879
BraTS-GLI-00603-000,0.018434859812259674,17.34360122680664,0.6084668040275574
BraTS-GLI-00644-000,0.004986172541975975,23.022327423095703,0.8832432627677917
BraTS-GLI-00647-000,0.007653818931430578,21.161216735839844,0.899171769618988
BraTS-GLI-00647-001,0.004586478695273399,23.385204315185547,0.9109621047973633
BraTS-GLI-00662-000,0.01441831886768341,18.41085433959961,0.6923081874847412
BraTS-GLI-00671-000,0.02264232188463211,16.450790405273438,0.6474437713623047
BraTS-GLI-00681-000,0.001923772506415844,27.15846061706543,0.9483360052108765
BraTS-GLI-00699-000,0.021181747317314148,16.740381240844727,0.5661900639533997
BraTS-GLI-00699-001,0.003837703727185726,24.159284591674805,0.8399451971054077
BraTS-GLI-00702-000,0.01454775221645832,18.372039794921875,0.6796324253082275
BraTS-GLI-00702-001,0.0014968160539865494,28.248313903808594,0.8717160224914551
BraTS-GLI-00712-000,0.013323919847607613,18.753679275512695,0.7356418967247009
BraTS-GLI-00712-001,0.007173637393862009,21.44260597229004,0.8312179446220398
BraTS-GLI-00719-000,0.0038933423347771168,24.096773147583008,0.9698916673660278
BraTS-GLI-00719-001,0.005001421086490154,23.009065628051758,0.7562808394432068
BraTS-GLI-00721-000,0.01310642808675766,18.82515525817871,0.6807780265808105
BraTS-GLI-00721-001,0.002807422773912549,25.51692008972168,0.9232978820800781
BraTS-GLI-00749-000,0.005308020859956741,22.750673294067383,0.8433229327201843
BraTS-GLI-00762-000,0.011117624118924141,19.539878845214844,0.7310042381286621
BraTS-GLI-00762-001,0.011688691563904285,19.32234001159668,0.7301327586174011
BraTS-GLI-00769-000,0.0013960452051833272,28.55100440979004,0.9961051344871521
BraTS-GLI-00779-000,0.01128393318504095,19.47539520263672,0.804221510887146
BraTS-GLI-00779-001,0.007177963852882385,21.439985275268555,0.9673206210136414
BraTS-GLI-00821-000,0.007982798852026463,20.97844696044922,0.7429117560386658
BraTS-GLI-00822-000,0.008063284680247307,20.934877395629883,0.8763245940208435
BraTS-GLI-00825-000,0.0024888149928301573,26.04007339477539,0.8875349760055542
BraTS-GLI-00826-000,0.007009648717939854,21.54303741455078,0.8909379839897156
BraTS-GLI-00829-000,0.003266000421717763,24.85983657836914,0.8572699427604675
BraTS-GLI-00833-000,0.008285557851195335,20.816781997680664,0.8623025417327881
BraTS-GLI-00997-000,0.013037976808845997,18.847898483276367,0.7217794060707092
BraTS-GLI-01006-000,0.014907382428646088,18.2659854888916,0.6536378860473633
BraTS-GLI-01667-000,0.0005321715725585818,32.73948287963867,0.9790022969245911
BraTS-GLI-01668-000,0.0015008877962827682,28.23651695251465,0.8906614184379578
BraTS-GLI-01669-000,0.0022827398497611284,26.415433883666992,0.876950740814209
BraTS-GLI-01670-000,0.0033013499341905117,24.81308364868164,0.8423885107040405
BraTS-GLI-01671-000,0.011377000249922276,19.439722061157227,0.8444555401802063
BraTS-GLI-01672-000,0.004713498055934906,23.266565322875977,0.8240695595741272
BraTS-GLI-01673-000,0.002371737267822027,26.24933433532715,0.9104553461074829
BraTS-GLI-01674-000,0.002620821353048086,25.815624237060547,0.8915661573410034
BraTS-GLI-01675-000,0.004626585636287928,23.347393035888672,0.8785335421562195
BraTS-GLI-01676-000,0.009208030067384243,20.35833168029785,0.7193916440010071
BraTS-GLI-01677-000,0.0028976856265217066,25.379486083984375,0.9101529121398926
BraTS-GLI-01678-000,0.006706264801323414,21.735191345214844,0.8785474896430969
BraTS-GLI-01679-000,0.007137371692806482,21.464614868164062,0.8425478339195251
BraTS-GLI-01680-000,0.005779777653515339,22.380887985229492,0.8959068655967712
BraTS-GLI-01681-000,0.0048507158644497395,23.14194107055664,0.915306806564331
BraTS-GLI-01682-000,0.005828860215842724,22.344161987304688,0.8963585495948792
BraTS-GLI-01683-000,0.005253628361970186,22.795406341552734,0.8173635601997375
BraTS-GLI-01684-000,0.012003079988062382,19.207073211669922,0.7360023260116577
BraTS-GLI-01685-000,0.013423928990960121,18.721202850341797,0.7208272814750671
BraTS-GLI-01686-000,0.009398742578923702,20.269302368164062,0.7727983593940735
BraTS-GLI-01687-000,0.009462160989642143,20.240095138549805,0.680644690990448
BraTS-GLI-01688-000,0.008252355270087719,20.834218978881836,0.7543581128120422
BraTS-GLI-01689-000,0.004410096909850836,23.555517196655273,0.9777623414993286
BraTS-GLI-01690-000,0.004074078518897295,23.89970588684082,0.9061161875724792
BraTS-GLI-01691-000,0.001952238380908966,27.094669342041016,0.9914694428443909
BraTS-GLI-01692-000,0.005110183730721474,22.915632247924805,0.7229488492012024
BraTS-GLI-01693-000,0.0025965541135519743,25.85602378845215,0.8727562427520752
BraTS-GLI-01694-000,0.02193482220172882,16.58865737915039,0.6802208423614502
BraTS-GLI-01695-000,0.00682878727093339,21.65656280517578,0.9086448550224304
BraTS-GLI-01696-000,0.0038312855176627636,24.166553497314453,0.9291234612464905
BraTS-GLI-01697-000,0.00247086095623672,26.071516036987305,0.8956853151321411
BraTS-GLI-01698-000,0.00612872326746583,22.126298904418945,0.7668468952178955
BraTS-GLI-01699-000,0.003008818021044135,25.216039657592773,0.9291102886199951
BraTS-GLI-01700-000,0.001091059180907905,29.62151527404785,0.97862708568573
BraTS-GLI-01701-000,0.0027431214693933725,25.6175479888916,0.981545627117157
BraTS-GLI-01702-000,0.0014006169512867928,28.53680419921875,0.9862357974052429
BraTS-GLI-01703-000,0.005342308897525072,22.722707748413086,0.7586592435836792
BraTS-GLI-01704-000,0.0028949035331606865,25.383657455444336,0.8561512231826782
BraTS-GLI-01705-000,0.007668367587029934,21.152971267700195,0.908557116985321
BraTS-GLI-01706-000,0.008929893374443054,20.49153709411621,0.7357816100120544
BraTS-GLI-01707-000,0.0034970424603670835,24.56298828125,0.7931323647499084
BraTS-GLI-01708-000,0.002770753111690283,25.574020385742188,0.8222929239273071
BraTS-GLI-01709-000,0.0063493517227470875,21.97270393371582,0.8350123763084412
BraTS-GLI-01710-000,0.008757413364946842,20.57624053955078,0.7756862640380859
BraTS-GLI-01711-000,0.000755545508582145,31.217391967773438,0.9983609318733215
BraTS-GLI-01712-000,0.008477838709950447,20.717147827148438,0.7433411478996277
BraTS-GLI-01713-000,0.0052487486973404884,22.799440383911133,0.7827811241149902
BraTS-GLI-01714-000,0.0035070241428911686,24.55061149597168,0.8094223141670227
BraTS-GLI-01715-000,0.004925314802676439,23.075658798217773,0.8794885277748108
BraTS-GLI-01716-000,0.010685703717172146,19.71196746826172,0.818664014339447
BraTS-GLI-01717-000,0.00017151457723230124,37.656986236572266,0.9991549253463745
BraTS-GLI-01718-000,0.0003539440222084522,34.510650634765625,0.9984204769134521
BraTS-GLI-01719-000,0.0016487870598211884,27.828351974487305,0.9708701968193054
BraTS-GLI-01720-000,0.0011412148596718907,29.42632484436035,0.9915367364883423
BraTS-GLI-01721-000,0.0004932789597660303,33.06907272338867,0.9989525675773621
BraTS-GLI-01722-000,0.012283083982765675,19.10692596435547,0.7130041122436523
BraTS-GLI-01723-000,0.0023672878742218018,26.257488250732422,0.9828083515167236
BraTS-GLI-01724-000,0.008559240028262138,20.675647735595703,0.8557159900665283
BraTS-GLI-01725-000,0.0035308641381561756,24.521188735961914,0.9365569353103638
BraTS-GLI-01726-000,0.0004016307939309627,33.961727142333984,0.999184787273407
BraTS-GLI-01727-000,0.005575230345129967,22.537370681762695,0.8096908330917358
BraTS-GLI-01728-000,0.004461444448679686,23.5052433013916,0.7919488549232483
BraTS-GLI-01729-000,0.006502100732177496,21.869461059570312,0.8235308527946472
BraTS-GLI-01730-000,0.00821039266884327,20.856359481811523,0.7312904000282288
BraTS-GLI-01731-000,0.00027285574469715357,35.64067077636719,0.99556964635849
BraTS-GLI-01732-000,0.009846788831055164,20.067052841186523,0.7514455318450928
BraTS-GLI-01733-000,0.0022354391403496265,26.506370544433594,0.8839993476867676
BraTS-GLI-01734-000,0.009108416736125946,20.40557098388672,0.8137664794921875
BraTS-GLI-01735-000,0.006460718344897032,21.89719009399414,0.7205431461334229
BraTS-GLI-01736-000,0.0005533441435545683,32.570045471191406,0.9973620176315308
BraTS-GLI-01737-000,0.007350032217800617,21.337106704711914,0.8779982328414917
BraTS-GLI-01738-000,0.000329965929267928,34.8153076171875,0.998795211315155
BraTS-GLI-01739-000,0.00579681433737278,22.368104934692383,0.9290923476219177
BraTS-GLI-01740-000,0.008809837512671947,20.55031967163086,0.8466358780860901
BraTS-GLI-01741-000,0.003559014992788434,24.4867000579834,0.9865232706069946
BraTS-GLI-01742-000,0.0019170630257576704,27.173635482788086,0.9422712326049805
BraTS-GLI-01743-000,0.015571311116218567,18.076745986938477,0.6472926735877991
BraTS-GLI-01744-000,0.0024186354130506516,26.164295196533203,0.8357948064804077
BraTS-GLI-01745-000,0.005898572970181704,22.29252815246582,0.7922025322914124
BraTS-GLI-01746-000,0.01636260189116001,17.861474990844727,0.8394550085067749
BraTS-GLI-01747-000,0.0010081505170091987,29.964744567871094,0.992695152759552
BraTS-GLI-01748-000,0.0017171843210235238,27.65182876586914,0.9742628335952759
BraTS-GLI-01749-000,0.001336808898486197,28.73930549621582,0.8704382181167603
BraTS-GLI-01750-000,0.0013752091908827424,28.61631202697754,0.9287762641906738
BraTS-GLI-01751-000,0.00185207964386791,27.323402404785156,0.978728711605072
BraTS-GLI-01752-000,0.0021319505758583546,26.71222686767578,0.9118239879608154
BraTS-GLI-01753-000,0.005383885465562344,22.689041137695312,0.818732500076294
BraTS-GLI-01754-000,0.0015317801153287292,28.148035049438477,0.9845353364944458
BraTS-GLI-01755-000,0.003758119186386466,24.250293731689453,0.8626474142074585
BraTS-GLI-01756-000,0.008939992636442184,20.48662567138672,0.7227896451950073
BraTS-GLI-01757-000,0.0004734937392640859,33.246856689453125,0.9965001344680786
BraTS-GLI-01758-000,0.008107290603220463,20.91124153137207,0.7819470763206482
BraTS-GLI-01759-000,0.0050842734053730965,22.937711715698242,0.8324190378189087
BraTS-GLI-01760-000,0.00991751253604889,20.03597068786621,0.77956622838974
BraTS-GLI-01761-000,0.0031157913617789745,25.064315795898438,0.9333615303039551
BraTS-GLI-01762-000,0.007254478987306356,21.393936157226562,0.8423565626144409
BraTS-GLI-01763-000,0.0052148280665278435,22.827600479125977,0.7622790932655334
BraTS-GLI-01764-000,0.004737812094390392,23.244220733642578,0.8808164000511169
BraTS-GLI-01765-000,0.005865017883479595,22.317304611206055,0.9285447597503662
BraTS-GLI-01766-000,0.00800715945661068,20.965213775634766,0.7692940831184387
BraTS-GLI-01767-000,0.010135810822248459,19.94141387939453,0.741601824760437
BraTS-GLI-01768-000,0.008331661112606525,20.792682647705078,0.6969899535179138
BraTS-GLI-01769-000,0.010845441371202469,19.64752769470215,0.7120749950408936
BraTS-GLI-01770-000,0.007778866682201624,21.090835571289062,0.8339551091194153
BraTS-GLI-01771-000,0.0062064677476882935,22.07155418395996,0.882443904876709
BraTS-GLI-01772-000,0.003302064025774598,24.812145233154297,0.9519996047019958
BraTS-GLI-01773-000,0.005649713799357414,22.479734420776367,0.9038704037666321
BraTS-GLI-01774-000,0.002338134218007326,26.311304092407227,0.9170745611190796
BraTS-GLI-01775-000,0.001078826142475009,29.670482635498047,0.9262585043907166
BraTS-GLI-01776-000,0.002919064136222005,25.34756088256836,0.8431981205940247
BraTS-GLI-01789-000,0.0055197314359247684,22.580820083618164,0.9153316617012024
BraTS-GLI-01790-000,0.011578054167330265,19.363643646240234,0.7286935448646545
mean,0.0065036167513040114,23.381424620815608,0.8411663177350884
std,0.0046606403351799035,4.264496081600611,0.10317845134515838
25quantile,0.002789087942801416,20.387409210205078,0.7584239542484283
median,0.00579681433737278,22.368104934692383,0.8441217541694641
75quantile,0.009146665688604116,25.545470237731934,0.9201862215995789
